Tanggal,Username,Komentar,Polarity
2023-01-26T01:16:59Z,Muhammad Mokhtar,اَللّهُمَّ صَلِّ صَلَاةً كَامِلَةً وَسَلِّمْ سَلَامًا تَامًّا عَلَى سَيِّدِنَا مُحَمَّدٍ (نِ) الَّذِي تَنْحَلُّ بِهِ الْعُقَدُ وَتَنْفَرِجُ بِهِ الْكُرَبُ وَتُقْضَى بِهِ الْحَوَائِجُ وَتُنَالُ بِهِ الرَّغَائِبُ وَحُسْنُ الْخَوَاتِمِ وَيُسْتَسْقَى الْغَمَامُ بِوَجْهِهِ الْكَرِيمِ وَعَلَى آلِهِ وَصَحْبِهِ فِي كُلِّ لَمْحَةٍ وَنَفَسٍ بِعَدَدِ كُلِّ مَعْلُومٍ لَكَ.,Netral
2023-01-26T01:06:11Z,Gaple 30,"lumayan buat yg nganggur lahan kerja panjang di bidang bangunan, jangan sebut kuli, tp pegawai bangunan lebih etis",Netral
2023-01-26T01:06:07Z,Rizal Saibi,kalau gereja dan tempat ibadah selain masjid DIMANA PAK ...,Netral
2023-01-26T00:53:47Z,andi bjm,Sesuatu yg sia2,Negatif
2023-01-26T00:51:28Z,Muh Fadli,"sekedar membari tau saja buat rakyat +62. jikalau nanti pembangunan IKN ini terhenti setelah pergantian pemerintahan, ingat itu bukan karna masalah korup atau apa, tapi karna pemerintahan terbaru sudah tidak satu visi dan misi lagi.",Netral
2023-01-26T00:49:03Z,Kebun Subur,menuju indonesia maju,Positif
2023-01-26T00:44:49Z,Rizky Arifin,Bagaimana Nasib Istana Bogor &amp,Netral
2023-01-26T00:44:21Z,Pesona Cilebut,"Bahagianya saudaraku warga kalimantan, asal jangan buru2 kejar waktu pelan tetapi terukur gunakan tenaga ahli terbaik anak bangsa biar menyerap tenaga kerja",Positif
2023-01-26T00:44:07Z,#niceguy#,Anies jadi presiden 2024 maka stop IKN !!! Tidak ada manfaat jika utk keadilan sosial bagi seluruh rakyat Indonesia! Cepat atau lambat masyarakat asli Kaltim akan tersingkir di kampungnya sendiri !!!,Negatif
2023-01-26T00:41:21Z,SADDAM ISMAIL,Maju terus Pa Jokowi progres pembangun IKN semoga Allah lancarkan dan sehatkan para pekerjanya sampai IKN jadi dan menuju keadilan sosial bagi seluruh rakyat Indonesia. Terimakasih pak jokowi dan seluruh aparatur pemerintah👍👍👍💪💪,Positif
2023-01-26T00:25:27Z,Adrian Lewaherilla,Itu gambar rumah rumah sementara..bukan permanen...tar juga puting beliung dan roboh,Negatif
2023-01-26T00:22:09Z,arodotcodotid,17 Agustus 2023 upacara HUT RI digelar di IKN. Bursa efek akan buka lebih awal 30 menit daripada Malaysia dan singapura.,Netral
2023-01-26T00:16:14Z,A Boy,"Sedih rasanya saya melihat ini, selamat tinggal hutanku, 100 tahun kedepan antara usia anak saya 50 tahun dan cucu saya 50 tahun, akan banyak kehilangan nutfah alam, dan untuk cicit saya, beton adalah kekonyolan, dan sampah berserakan..",Negatif
2023-01-26T00:12:10Z,Andi Syamsul Bakhri Tanri,Semoga lancar semua aamiiiin,Positif
2023-01-26T00:08:20Z,Endang Sulistyowati,"IKN fibangun bukan unt Jokowi tp unt NKRI, masa depan kesejahteraan anak Bangsa,pemerataan infrastruktur.",Positif
2023-01-25T23:56:15Z,Asep Dani,"Ya harus di pindah, jakarta dah sumpek, jakarta harus buat kawasan bisnis. Sumatera juga harus di bangun, jangan pulau jawa aja....",Positif
2023-01-25T23:54:01Z,Berliana Silalahi Channel,Enak lah yg akan jadi presiden berikutnya,Netral
2023-01-25T23:43:49Z,TRUE PROTECTOR,Mega proyek... MUDAHAN TIDAK DI BARENGI &quot,Positif
2023-01-25T23:25:19Z,KING WORLD,Perancanaan yang sangat bagus<br>Memanusiakan manusia para pekerja proyek 👍👍<br>Semoga semuanya berjalan lancar Aamiin 🤲🤲,Positif
2023-01-25T23:19:44Z,Widhy Nugroho,Ngeri pembangunan IKN..takut gk jadi di pakek setelah gak menjabat jd presiden pak jokowi..biasanya ganti presiden ganti idea.gk maunnerusin hasil jeripyah pembangunan presiden sblm nya,Negatif
2023-01-25T23:03:26Z,Naim Lreh,INSYAALLAH ALKAH S.W.T...MEMBERI KELANCARAN ..PROSES PEMBANGUNAN D IBU KOTA BARU KEBANGSAAN INDONESIA   Aamiin...<br><br>.,Positif
2023-01-25T22:52:20Z,Fallen Yulianno,pinter bat viva comot video kemenpupr 😆😆😆,Netral
2023-01-25T22:44:27Z,Ieprizkan,Smg tdk hambalang ver.2,Positif
2023-01-25T22:27:10Z,Jojo Ngos,Yakin gada korupsi? Wkwkw,Negatif
2023-01-25T22:09:36Z,zeri sudanar rinto,"Bayangkan IKN dgn jalanan tanpa kabel sliweran ,sanitasi ,transportasi semua tertata dgn baik ...pkoknya yees",Positif
2023-01-25T22:07:17Z,cersex,Semoga IKN segera jadi karena Jakarta sudah tidak layak menjadi ibu kota...,Positif
2023-01-25T21:04:42Z,no name,Semoga ALLAH SWT...melindungi semua pekerja proyek IKN...amien,Positif
2023-01-25T20:43:02Z,Pertu Sambosa,Kopid aja ladang korup apalg ini haha,Negatif
2023-01-25T20:25:54Z,vee korozu,Alhamdulillah kota gua jakarta bebas 😭,Positif
2023-01-25T20:19:38Z,kang kimin,"Buat pejabat yang punya wewenang ketika membangun ini, ingatlah meikarta, jangan sampe kaya gitu.",Positif
2023-01-26T01:05:38Z,Email Instagram,Meikarta swasta bro,Netral
2023-01-25T19:53:30Z,apri anto,Josss... Batunya pakai badar besi biar kalo di tembak teng amerika gak tembus. Ornamen pakai kol buntet biar gak mempan di bom musuh. Lapisan pakai rompi ontokusumo.,Netral
2023-01-25T19:15:57Z,Bajangg,"Sama kayak Mandalika. Dulu saya juga sempat ragu, tetapi benar-benar jadi dan memberi manfaat bagi banyak masyarakat.",Positif
2023-01-25T18:13:48Z,Istirokhah Bna,Smg lancar dan sukses pembangunannya unt Ind maju dan berkah,Positif
2023-01-25T18:05:06Z,Rafhael Rafhael,Semoga tdk mangkrak 🤔,Positif
2023-01-25T17:55:20Z,yudis fulk,😂😂 baik sangka aja lumayan membukan lapangan krja buat masyarakat,Positif
2023-01-25T17:30:45Z,Simpul Publik,Mirip proyek Meikarta gak sih?,Negatif
2023-01-25T17:24:43Z,Firza Yacob,Yang di takutkan cuma satu yaitu presiden di tahun 2024 takut tidak mau melanjutkan proyek ini..,Netral
2023-01-26T01:06:20Z,Email Instagram,Kan udah ada Undang undang nya,Positif
2023-01-25T16:59:47Z,Omat Ulah poho,"kalau liat kondisi Jakarta sekarang si emg IKN jadi solusi , apalagi ngeri daratan sama lautan udh lebih tinggi lautan",Positif
2023-01-25T16:54:15Z,Cynthia maurents,Wkwkkw.. Awas mangkrak,Negatif
2023-01-25T16:35:36Z,Moch. Zanuar SN zazan,Semoga tidak mangkrak,Positif
2023-01-25T16:33:11Z,Netizen 1,"Kasihan penerusnya, bayar hutang gila",Negatif
2023-01-25T16:30:38Z,billdm81,Dukunglah Pemimpin/Calon pemimpin yang memberikan bukti nyata dalam kinerja untuk kemajuan bangsa &amp,Positif
2023-01-25T16:12:41Z,putra LSG,saya sbgai rakyat indonesia sangat mendukung dan berdo&#39,Positif
2023-01-25T15:53:49Z,Yudi 92,Orang Dayak sebagai suku asli Kalimantan sebernya setuju gak ya dg perpindahan ibu kota di Kalimantan???,Netral
2023-01-25T15:53:29Z,Yudi 92,Orang Dayak sebagai suku asli Kalimantan sebernya setuju gak ya dg perpindahan ibu kota di Kalimantan???,Netral
2023-01-25T15:44:26Z,bima kapten,Semoga pribumi di daerah ikn dapat kerja disitu kasian klo cuman melihat saja akan ada kesenjagan sosial dampak nya,Positif
2023-01-25T15:40:51Z,iwan setiawan,Pantai indah kapuk baru...,Netral
2023-01-25T15:39:50Z,Luckfi Nurcholis,Keren.. proyek besar dengan mendahulukan fasilitas pekerjanya lebih dulu lbh manusiawi daripada proyek2 konatruksi umumnya. Semoga tetap lancar dan dalam lindungan tuhan👍,Positif
2023-02-07T08:42:02Z,TUGAS SIMKOMDIG 10 TKJ 2,@Abyaz Papapapa emang gajinya berapa gan,Netral
2023-02-02T13:15:25Z,Abyaz Papapapa,Sory bos.gue ikut d sini. Bangun messnya.  Gaji telat &amp,Negatif
2023-01-25T15:34:05Z,The tantra BancIn,Akan indah jika dibangun tanpa tiang listrik..pakai kabel tanam✌️,Positif
2023-01-25T15:32:49Z,Alvaro Recoba,Semoga penduduk JKT berkurang kurang lebih 1 juta.. &quot,Netral
2023-01-25T15:05:29Z,Akang Suhanton,Bismillah semoga bisa punya rumah dan bisnis di IKN,Netral
2023-01-25T14:58:15Z,muhamad saiful,"Semoga ikan lekas berdiri sebelum pak jokowi pensiun,khawatir ikn akan mandek jika pemimpin selanjutnya ndak fokus dengan ikn",Positif
2023-01-25T14:55:38Z,Phil Kolin ORIGAMI STUDIO,Mending Anggarannya untuk membangun Pertahanan Negara Khususnya Maritim dari Ancaman Negara Luar,Negatif
2023-01-25T14:38:36Z,DaiLoo888,"Rakyat lagi susah pak, dananya mending buat subsidi rakyat aja",Negatif
2023-01-25T14:38:00Z,Anwar Apriyandi,Nanti akan kelihatan dengan adanya IKN maka akan terlihat PNS atau pejabat dan anggota DPR mau atau tidak ditempatkan disana... Kalau tidak mau brarti di jakarta cuma mau foya2 saja dan bukan bekerja... Keseriusan akan tercipta dengan adanya IKN.,Netral
2023-01-25T14:31:38Z,Harris Sumali,"Dusekitar IKN disiapkn lah kebon2 buah2an n logistic pangan yg lain,rmh2 dgn solarcell n turbin angin spy seflpiwet n minim polusi jk mungkin spd listrik n mobil listrik,bus kota listrik,",Positif
2023-01-25T14:27:49Z,Ragil bagussugihartaRaharja,Bagus. Krna jakarta air laut sudah tinggi..semoga lekas selasai,Positif
2023-01-25T14:21:24Z,Dheksy Kariam 17- 040,Knpa hnya masjid doang???yg gimn?,Netral
2023-01-25T14:17:32Z,Yonnafri Yonnafri,Semoga pembangunannya berjalan lancar dan tidak ada korupsi dalam proyek ini,Positif
2023-02-15T18:33:17Z,Mujiani Ni,Amien YRA.🤲,Netral
2023-01-25T14:15:51Z,deng' Bulatoo,"Liat saja, apakah akan menjadi HAMBALANG jilid 2 ? 🤣🤣",Negatif
2023-01-25T16:54:36Z,Nabil Choiri,Beda server woi,Netral
2023-01-25T13:54:31Z,Johan Trianto,Jngan salah plilih nanti penerus bpk jokowi yg bisa mlanjutkan untk NKRI yg lbih maju kmarin ada yg nafsu  nyapres tpi.mau mnggalknya IKN dh kampanye  kmna&quot,Netral
2023-01-25T13:52:31Z,APRESIASI dari JaBar,"Ya Allah berikan kelancaran kepada seluruh pekerja dan pemerintah untuk mewujudkan cita cita mulia tersebut, amin",Positif
2023-01-27T08:10:32Z,Adolf Stalin,"@Khaze Aja kalo lu ngutamain paru2 bumi, coba lu gusur rumah lu sendiri trus jadiin hutan... lumayan bisa buat pembuktian kalo lu emang peduli sama hutan kalimantan.<br><br><br>btw, hutan yg dipake buat pembangunan merupakan area hutan industri yg emang d",Netral
2023-01-27T08:07:47Z,Adolf Stalin,"@Khaze Aja dahlah lu dibenerin juga kgak bakal paham njay.... dari tadi argumen lu nggk ada yg masuk akal, malah cenderung ungkit2 boroknya doang.<br><br>kayaknya lu emang beneran orang purba njir, nggk tau geopolitik modern jaman sekarang akwoakao",Netral
2023-01-27T08:06:19Z,Khaze Aja,"@Adolf Stalin Anda terlalu jauh ke sana kemari buat argumentasi. Nyatanya Sekarang hutang Des 22<br>7.733 T. Dan pasti akhir 2024 12.000T .Terus klu memang saham kita sdh besar dpt freeport, kenapa  bayar hutang dgn buat hutang baru. ,kenapa subsidi utk r",Netral
2023-01-27T07:58:56Z,Khaze Aja,"@Adolf Stalin Kan anda bilang pengennya jawa doang yg modern.<br>Klu sekedar  pindahin pusat pemerintahan kan gak perlu ke Pulau lain. Apa di area itu  sekitar DKI Jaea barat gak ada lokasi. <br>Klu masalah orang mau investasi, gak afa kaitannya boss dgn",Netral
2023-01-27T07:55:07Z,Adolf Stalin,"@Khaze Aja dahlah dikasih tau malah ngoton kek gini :v<br><br>gini aja, kalo menurut lu pemerintah gausah ngutang ke negara lain, lu nggk pernah ngerasain eranya megawati?<br><br>lu bandingin indo sama jepang... jepang di backup AS dan sekutu2nya ditambah",Netral
2023-01-25T13:41:48Z,Romie Frendelyn Singal,salah satu program <b>cerdas</b> dari sekian banyak program pembangunan lain nya,Positif
2023-01-25T13:28:04Z,oky en ciel,Mudah2an bukan Hambalang versi 2,Positif
2023-01-25T13:24:19Z,Heri Syamsuri,"Sya yakin gak jln ujungnya buat tka nanti , ibu kota tetap jakarta biarkan ikn buat tionghoa",Negatif
2023-01-25T13:14:56Z,Oki Maulana,Terlalu luas wilayah yg harus diurusi nya.,Netral
2023-01-25T13:14:52Z,LUHUR SASTRA,Semoga Th 2024 semua Kementerian dan Lembaga Tinggi Negara sudah pindah di IKN <br>Pembangunan cepat merata di Indonesia,Positif
2023-01-25T13:14:06Z,The Rager,"Ga bangga sama sekali, malah miris liat hutan jadi gundul, pdhl mah kalo ngurangin populasi di pulau jawa bisa dengan cara buka loker di luar jawa bukan pindah ibu kota",Negatif
2023-01-25T13:06:59Z,Arief Munawar,Saya suka cara bapak ini menjelaskan mudah dipahami &amp,Netral
2023-01-25T13:02:50Z,ADV,"contoh mesir dalam pembagunan IKN baru disana langsung dibangun transportasi masal monorail dan di beri insentif bagi yg naik transportasi masal, disini naik transportasi masal malah di permahal dan belum lagi beli makanan-minuman di transportasi massal harganya bisa 3 kali lipat lebih",Positif
2023-01-25T13:02:37Z,EMIQ,makin optimis negara ini akan segera menjadi negara maju.,Positif
2023-01-29T07:03:42Z,EMIQ,@Asep Idrus kamu nanyeaaaaaaak....,Netral
2023-01-29T07:01:09Z,EMIQ,"@Stat Fun mau tanya dong,tanpa adanya insfrastruktur penunjang apakah bisa menjadi negara maju?",Netral
2023-01-29T02:15:24Z,ST,"@Stat Fun  pendukung bpk yohanes anis,  sllu pesimis terhadap negara sendiri, mengolok negra negara sendiri. <br>Tpi bangga sama bpk yohanes anis krna jago bhs ingglis.<br>Bahasa penjajah kok banggain😂😂😂😂😂😂",Netral
2023-01-29T01:56:23Z,Stat Fun,"@ST contoh pndkung ganjar kayak gni nih, IQ rendah",Netral
2023-01-29T01:39:22Z,ST,@Stat Fun  coba tanya ke bpk yohanes anis.....,Netral
2023-01-25T13:01:53Z,Caya 8860,"Rumah rakyat masih bayak yang kumu pak,kesejateraan rakyat di abaikan",Negatif
2023-01-25T12:51:16Z,Arief Coy,Mantab pak danis indah sekali IKN Nantinya. Anak 2 sy asli lahir di kalimantan semua. Semoga anak cucu kita bisa menjaga alam kalimantan,Positif
2023-01-25T12:42:31Z,Ketib Smd,Kapan pembangunan istana negaranya dimulai??,Netral
2023-01-25T12:39:03Z,Mohamad Sis Hidayatulloh,Yaa... ALLAH Mudahkanlah dan Lancarkanlah segala urusan dalam pembangunan IKN dan Berkahilah mereka yang terlibat dalam prosesnya ... Aamiin Yaa Rabbal Aalamiin,Positif
2023-03-25T02:02:23Z,Yaya Nad,@Musafir Dumay anda membawa2 nama Allah tp berpikiran kotor..Allahu yahdik,Netral
2023-02-01T02:57:49Z,SUDUT PANDANG,@D&amp,Netral
2023-02-01T02:01:55Z,D&M,Ngak ada pembangunan gereja ngeri jahat sekali,Negatif
2023-01-28T03:10:03Z,Zahra Zahra,@SUDUT PANDANG lihat sudut pandang kedpn ny..jantng dan paru2 dunia hncur jika hutan2 ny dirusak dan dibabt hbs. Pkrkn akibtnya nanti..saya SELAKU orng kalimntn tdk setuju dngn adany IKN,Negatif
2023-01-28T02:21:49Z,SUDUT PANDANG,"@Musafir Dumay anda mikirnya terlalu sempit , semoga Allah meluaskan pola pikir anda .",Netral
2023-01-25T12:37:35Z,Ahmad Aji,Pemerintah Semoga Membangun APARTEMEN (RUSUNAWA) Sebanyak-banyaknya Seperti Negara Lain....,Positif
2023-01-25T12:35:59Z,Mobil Mobilan KLD,RIF Hutan Kalimantan,Negatif
2023-01-25T12:33:45Z,Rojalih Anim,"Pertanyaan nya sudahkah total <br>Biaya pembangunan dibuat estimasi yg tepat....  Berapa persen penggelembungan biaya <br>sampai dg rampung..... Dana yg digunakan....? Apakah hanya dg APBN ....   Apakah cadangan devisa kita memang memadai untuk membangun hal yg tingkat urgensi nya masih dianggap belum mencapai tingkat darurat, .untuk 25 tahun kedepan mungkin , Seandainya pun harus dilaksanakan ....  Konsorsium yg dipakai apakah semua perusahaan dari dalam negri.....  Atau malah lagi lagi CINA yg melakukan Mega proyek tersebut sebagai bagian dari investasi mereka di Indonesia...<br>Kelihatan nya pemerintahan Jokowi lebih condong memberikan peluang peluang untuk negara CINA  berinvestasi lebih besar dan lebih besar lagi ...   Persoalan nya AMERIKA yg tingkat ekonominya jauh lebih baik sepuluh kali lipat kita belum juga mampu keluar dari lilitan hutang pada CINA.....    CINA memang negara yg tingkat ekonominya bisa dibilang nomer satu di dunia .....   Tapi negara selevel  Indonesia apakah mampu mengembalikan <br>Hutang tepat pada waktunya.....<br>Nah disini persoalan nya ... Rakyat banyak yg curiga jangan <br>jangan dg tekanan tekanan tertentu sesuai kesepakatan , ada sesuatu yg dijaminkan .......<br>Kita hawatir  Kalimantan sendiri yg jadi anggunan untuk 50 th kedepan mungkin.... Mengingat <br>Ras CINA di kalimantan sudah tak terkontrol dan ter diteksi lagi<br>sama halnya di JAWA .   Kampung kampung Cina bertebaran dimana mana di <br>P.Kalimantan....   kita rakyat Indonesia , walau cuma rakyat terus memantau pergerakan dan pertumbuhan  ras CINA di Indonesia.....  Baik ekonomi politik  dan lain sebagai nya....!!<br>Penjajahan dg sistim kolonial memang sudah tak adalagi di dunia , tapi dg Ekonomi sebuah negara bisa menguasai negara lain.....   Dalam negri ekonomi kita sudah di dominasi keturunan Cina...   politik ......   mereka sudah berkiprah di setiap institusi pemerintahan mereka ada ...    Daerah strategis di Ibukota sudah dikuasai mereka ,   begitupun kota kota besar lain nya....!!!!!!<br>WASPADA.......  Kelak kita akan jadi budak CINA belaka......<br>Mereka buru Indonesia sebagai <br>Wilayah strategis ....dalam rangka menghadapi AUSTRALIA.....!!!!!   DISAMPING KEKAYAAN ALAM INDONESIA SENDIRI.......!!!!!!!!",Negatif
2023-01-25T12:32:29Z,Muhammad Hasan,"Semoga pembangunan IKN berjalan lancar ,tanpa ada hambatan apapun",Positif
2023-01-25T12:30:15Z,Sigit Sudarmanto,INILAH CARA MENGATASI DKI BIAR TIDAK SEPERTI IBU KOTA BANGLADES YG OPER LOUT PENDUDUK ....... HARUS DIBANGUN IKN DI KALIMANTAN INI SUDAH TEPAT.,Positif
2023-01-25T12:30:05Z,Rita Ratu,Semogaaa cepat selesai biar jakartaaa lancaaar,Positif
2023-01-25T12:20:37Z,Elimin YT,1000,Netral
2023-01-25T12:16:38Z,Arif Romadhoni,Mantab..... Smakin maju ...Semoga kelak pada betah di IKN..... Amiin. Kalo PAM macet..siap2 bntar ya..karena sumber air lumayan sulit,Positif
2023-01-25T12:13:16Z,Ryan Mahsun,hutan kalimantan 😭,Netral
2023-01-25T12:05:11Z,bogybogy,Mantab 👍🇮🇩💪,Positif
2023-01-25T12:05:00Z,_angler,Proyek ini bakal kaya hambalang gk..,Netral
2023-01-25T12:02:37Z,Petualangan Indra,Kapan nih pekerja cina masuk,Netral
2023-01-25T11:58:38Z,Yusup Wartono,Ngutang lagi ngutang lagi,Negatif
2023-01-25T11:29:29Z,Azwar Ahmad,Tapi endingnya yg di bangun ternyata kawasan industri milik cina...,Negatif
2023-01-25T11:19:50Z,Toko Prabu,Terima kasih indonesia,Positif
2023-01-25T11:19:04Z,ari yanto,Japan style,Negatif
2023-01-25T11:18:09Z,Malik Ibrahim,Semoga cepat selesai ibukota Indonesia,Positif
2023-01-25T11:14:15Z,+62indo,"Alhamdulillah semoga Indonesia maju, kami rakyat berharap pada pejabat utk amanah dlm tugas, lillahitaalla...ibadah Krn Allah dlm bekerja",Positif
2023-01-25T11:09:24Z,surungan,emoga dilancarkan pembangunan IKN<br>kalopun mandek minimal kami sudah punya hgb disana berhektar hektar dan masyarakat adat udah ga bisa senggol..kita bisa alihkan ke tambang dan sawit,Positif
2023-01-25T11:09:19Z,Minfadly Harisyam,Hunian pekerjaan konstruksi yakin tdk akan kumuh nantiny? klu orang&quot,Netral
2023-01-25T11:08:06Z,Nandang Ridwanulloh,Bau mangkrak,Negatif
2023-01-25T11:01:31Z,Ramzan Kadyrov,Itu barak pekerja....dibangun untuk pekerja indo atau WNA? jangan2 sama seperti kasus di morowali...Investornya tiongkok ..pekerjanya tiongkok juga.... 😒😒😒,Negatif
2023-01-25T11:01:20Z,jaidi abdiansyah,trimakasih pak de’ sudah siapkan istana buat presiden an..s 😂,Positif
2023-01-25T11:00:14Z,andik atmaja,Paru2 dunia sudah terjangkiti sel kanker.....,Negatif
2023-02-25T04:15:21Z,andik atmaja,"@jayadhipa Al Rasyid penyakit kangker itu dimulai dari satu sel kecil, kemudian meluas dan menjalar.... perkebunan sawit, tambang, lKN",Netral
2023-02-25T04:03:40Z,jayadhipa Al Rasyid,Itu ikn tempat nya bekas industri mas jadi 1 tahun pohon di situ harus di tebang pasti kedepannya kalau ikn udah jadi hutan nya di kembalikan seperti semula atau yang aslinya.,Positif
2023-01-25T10:58:19Z,Siswo Wiratno,Apakah tempat ibadahnya hanya masjid ? Tempat ibadah lainnya ?,Netral
2023-01-25T10:58:13Z,Yuli Yanti,Lanjuuut pak,Positif
2023-01-25T10:58:02Z,Ramzan Kadyrov,Investornya belum ada...belum tender...sudah diguyur APBN.... atau investornya sudah ada...dari kalangan timses?😒😒😒,Netral
2023-01-25T10:41:10Z,Deni Setiawan,Jokowi selesai Proyek IKN nya juga selesai 😂 lalu mangkrak 🤣,Negatif
2023-01-25T10:29:52Z,diki asidiqi,Semoga gk dikorupsi,Positif
2023-01-25T10:24:27Z,Nur Kholis,Maju tros Indonesia ku.... Sehat semua  orang&quot,Positif
2023-01-25T10:24:22Z,pauji rambe,jakarta di pindah kan ke kalimantan...org kalimantan di pindah kan ke jakarta...,Netral
2023-01-25T10:16:21Z,Achmad Yusof,Subhanallah,Netral
2023-01-25T10:04:25Z,Szry Rul,"Stadion sepakbola di bangun gak ya di IKN ..ibukota wajib ada stadion srpakbola kebanggan bangsa klu bisa lebih baik dr GBK ,",Positif
2023-01-25T10:00:15Z,Toni Agung Prasetio,Semoga Alloh meridlai dan melimpahkan pertolongan kpd rakyat Indonesia agar dpt memilih presiden yang memiliki visi sama shg akan terwujud pembangunan yg berkesinambungan. Aamiin.,Positif
2023-01-25T10:00:10Z,Jaya Laptop Bayu,terlele dipaksakan,Negatif
2023-01-25T09:53:09Z,MUSIC yt,Nggak ada pangkalan militernya kah?,Netral
